Date,Actual_Variance,GARCH_Forecast_Variance,SVR_Forecast_Variance
2025-02-19,0.4714259042078242,0.5462056831363689,0.2474567621628249
2025-02-20,0.0554160851192821,0.5060816540197991,0.270278882731778
2025-02-21,0.3588751970141962,0.4774165540003294,0.227151805688308
2025-02-24,0.1944342296889221,0.5408877466286596,0.1776694114697764
2025-02-25,0.1144539731302297,0.8241231208626106,0.133509436407129
2025-02-27,0.1037612436906847,0.5535815249209904,0.1908816479026716
2025-02-28,0.460992532492368,0.6018706855807667,0.2986692174370241
2025-03-03,0.6288209387813676,1.604330743148714,0.2842410302108326
2025-03-04,0.1099450059209764,0.7598492000936613,0.1198046791488512
2025-03-05,0.5353862459597833,1.005460724444575,0.5549323506175734
2025-03-06,0.9256554872029724,0.7187656949738208,0.2295716232394637
2025-03-07,0.2663918370969428,0.7600841713167686,0.2716577736351732
2025-03-10,0.5742177384532244,0.6148226096909097,0.313334225153816
2025-03-11,0.2505307858768629,0.654295267599087,0.1697538192751444
2025-03-12,0.5761624817618907,0.5413609145649257,0.1939934032558203
2025-03-13,0.1641065963100232,0.5380573640605913,0.196752625703083
2025-03-17,0.3105637607925164,0.5190178890906617,0.1974706727563963
2025-03-18,0.4263189962354627,0.481194453239624,0.1159121248879539
2025-03-19,0.1605423290037749,0.5245876776646506,0.0383901040322988
2025-03-20,0.380794821643356,0.4580700847145083,0.1462601566975055
2025-03-21,0.4358649342113104,0.5014183788830802,0.1226560373368758
2025-03-24,0.5399391630718432,0.453251688335031,0.029820307631965
2025-03-25,0.591240211437892,0.5064380443373805,0.2678840697539465
2025-03-26,0.4104496588033638,0.4382595931435245,0.0373642067759376
2025-03-27,0.3211540521313434,0.6299179634553784,0.0969135102490256
2025-03-28,0.3113167921129686,0.4672095397535131,0.1482845775757653
2025-04-01,1.465985354889744,0.5418386818143088,0.2036181401169779
2025-04-02,0.1998489345155549,1.132480493190484,0.0545019193575606
2025-04-03,0.1678767952037567,0.6340994536852387,0.0823371532462095
2025-04-04,0.6079230609497629,0.8184796429529431,0.2228551446843673
2025-04-07,1.3888781630775535,1.2533253492264314,0.5055872078388466
2025-04-08,1.7373349078695457,4.220491157594883,0.0328271686101005
2025-04-09,0.1039758429136033,1.6801496163104237,0.4471358188033276
2025-04-11,0.3695928162124003,2.5029559942581106,0.6752282762364339
2025-04-15,0.2288014410204964,1.4742979684429125,0.5039997804385747
2025-04-16,0.2328094926315489,1.7267448096355749,0.0610811343037802
2025-04-17,1.559515631400802,1.193990682894572,0.1033035398841865
2025-04-21,0.4987688329970994,1.255770819749734,0.0247635689643206
2025-04-22,0.2471862516263492,0.9984346600266985,0.6275566353648692
2025-04-23,0.4821751877822482,0.8868118243556613,0.0111791853188503
2025-04-24,0.1406969560179263,0.7591306883479777,0.5114901041747455
2025-04-25,1.8929158192881612,0.7140116965695494,0.090965595047014
2025-04-28,0.3335541129897391,0.8682281825636011,0.3216026180394679
2025-04-29,0.2265724148504754,0.6826149161290077,0.2780181095906401
2025-04-30,0.3296249147096849,0.6509124645713581,0.2136317461008396
2025-05-02,1.0235797169976837,0.5604728035272116,0.2210582277584501
2025-05-05,0.1208955910981828,0.5261913196296069,0.4707708275102016
2025-05-06,0.1702725482722767,0.4879252240692919,0.3805453871279461
2025-05-07,0.23096821393546,0.5063772335818728,0.3407906403438079
2025-05-08,0.5852761369250983,0.4481473404009571,0.4931044850027518
2025-05-09,0.4162649546175299,0.5699746026918305,0.5642680106746942
2025-05-12,1.017473279299072,0.8811870410392579,0.7713285909636874
2025-05-13,0.9662191023588012,1.0269925247337672,1.6135285458836064
2025-05-14,0.4249180019929239,1.538735749040515,0.3912792218511675
2025-05-15,2.298500121057652,0.9315830624492332,0.6258228434576196
2025-05-16,0.0969260046259045,1.075704871850688,0.5377775720852905
2025-05-19,0.1491470966631752,0.7768329605228653,0.3542880665252932
2025-05-20,0.32975459840658,0.7681578094353624,0.3557382660917705
2025-05-21,0.5223351720488754,1.057651810394625,0.2657875650502356
2025-05-22,0.527329133946192,0.6931889118491641,0.6036404417542911
2025-05-23,0.4217447925476005,0.980466336062096,0.1690642898276527
2025-05-26,0.2141877314812955,0.6762818630503253,0.0768164963531101
2025-05-27,0.9335059004479828,0.6902185679841512,0.0228622278487838
2025-05-28,0.0912542428483184,0.7630613360786401,0.4578272375394801
2025-05-29,0.3768437153347779,0.6257327282677498,0.5695453228021806
2025-05-30,0.1506256462035792,0.5836280388767472,0.4839729484019878
2025-06-02,0.4151134091833023,0.5687079085809704,0.2407187026304534
2025-06-03,0.5885555674898368,0.5087886968044776,0.4453948623565649
2025-06-04,0.0843052265044362,0.6820256483514746,0.2625803899319355
2025-06-05,0.6482951268966735,0.4988333911031732,0.2616156968701479
2025-06-06,0.6341513742426125,0.5300280996329487,0.1633535788011036
2025-06-09,0.0347240860977395,0.5000891752811943,0.1410386515635962
2025-06-10,0.1124057169020235,0.4677855592593598,0.1218684170634858
2025-06-11,0.1570349347168481,0.4419241147657332,0.164626250945154
2025-06-12,0.6253478780866248,0.4225193533694983,0.103285938537106
2025-06-13,0.268133974942198,0.8134302051272966,0.0962133425495124
2025-06-16,0.2757280894588977,0.6817468321762303,0.1837809280943973
2025-06-17,0.1322293562781905,0.647016163219201,0.3273866784122781
2025-06-18,0.3110560113740255,0.6163974912440033,0.1788160786417198
2025-06-19,0.136146174051335,0.5479007449121808,0.284117371746344
2025-06-20,0.3430882678342617,0.5095604898110566,0.1637961953902446
2025-06-23,0.4267902400195123,0.5393072033743902,0.1581398536550309
2025-06-24,0.6862862013661066,0.5952822339933281,0.0735514673426581
2025-06-25,0.1040362722029222,0.4894394013466034,0.2054986316135585
2025-06-26,0.2528660549377117,0.5095824518264597,0.0168817215964333
2025-06-27,0.1083111999003465,0.5102080259521835,0.217118578876443
2025-06-30,0.1705485540778357,0.4604461121188671,0.1957803585669786
2025-07-01,0.0637376459861017,0.540267437166104,0.0936896200757367
2025-07-02,0.2967499451072103,0.4435704435915497,0.0894786425973302
2025-07-03,0.258317213141912,0.5069894797438969,0.182787577954478
2025-07-04,0.1426990404247254,0.4483556591053411,0.1601273132836444
2025-07-07,0.0519103903239584,0.4405477581041128,0.1681581746155944
2025-07-08,0.0648459538537712,0.414431518451888,0.1367243901347973
2025-07-09,0.1102164910079748,0.4054718085643248,0.2056414997916139
2025-07-10,0.1145110538104233,0.4095096284577051,0.1552519610194353
2025-07-11,0.2261656409996908,0.4862210061391944,0.1445290447558544
2025-07-14,0.1492297508434857,0.6743086517495182,0.1054749922766607
2025-07-15,0.1249173652102103,0.515983166952744,0.1286756144929643
2025-07-16,0.1405871256789151,0.5247245833951277,0.0813996006437756
2025-07-17,0.062115639612926,0.4580260401164607,0.2190400443513923
2025-07-18,0.2863684435793864,0.515599423307889,0.3792604608617519
2025-07-21,0.368218576169621,0.5670103079108975,0.1776616041990636
2025-07-22,0.1016019472232283,0.4766686201810873,0.0986056432748946
2025-07-23,0.1334852245735491,0.4755715234269526,0.1463150421133511
2025-07-24,0.2094032897812115,0.4467853117815143,0.2187392580234038
2025-07-25,0.1485146132222168,0.5828243873544117,0.1428473379890124
2025-07-28,0.4145828292236234,0.7607538295475136,0.1083785131581317
2025-07-29,0.222620983451092,0.6976972517465136,0.1919439330949296
2025-07-30,0.1299188990015836,0.6055623700972959,0.1400502220722194
2025-07-31,0.739961201912544,0.5479575907194187,0.2279114644241501
2025-08-01,0.3274520333850825,0.5514694988747656,0.4430942191964052
2025-08-04,0.1714533078877241,0.7381420424717432,0.1914228054902959
2025-08-05,0.1359519282514377,0.5368929352866401,0.1108016914749286
2025-08-06,0.1155741016430128,0.5880951339970457,0.1633032512426638
2025-08-07,0.5896381867011776,0.5215064034824073,0.3177969428243222
2025-08-08,0.3024262846001566,0.4849964185118914,0.2194822686933449
2025-08-11,0.2420035321488863,0.7927619627853907,0.1078853306049016
2025-08-12,0.4274461023673302,0.540415999480676,0.0382327417490687
2025-08-13,0.1311228475979816,0.6395221485256927,0.1484099987877742
2025-08-14,0.0448436593508934,0.5040839865461502,0.1875488068774541
2025-08-18,0.2066870223337313,0.5024119957218816,0.2190420686562386
2025-08-19,0.1050631030609077,0.4885670106062618,0.0595999096231687
