Date,Target_Variance
2023-04-06,0.0
2023-04-07,0.009916316151249565
2023-04-10,1.7100981487153347e-05
2023-04-11,0.17168230304434678
2023-04-12,1.7359407687845634
2023-04-13,0.042911851032187136
2023-04-14,0.10894644140291343
2023-04-17,0.007307767350083786
2023-04-18,7.10068256967504e-05
2023-04-19,0.35644902260778233
2023-04-20,0.008150139985332322
2023-04-21,0.007245700036127864
2023-04-24,2.5399382806712336
2023-04-25,0.1481159498221794
2023-04-26,3.7547562416552207
2023-04-27,0.6755740723687214
2023-04-28,0.0014913580222842302
2023-05-01,1.3581354091950868
2023-05-02,0.4932123754747671
2023-05-03,0.5248877097134897
2023-05-04,3.351157276010648
2023-05-05,0.0020432794303554573
2023-05-08,0.21067539556098136
2023-05-09,0.2001615918398046
2023-05-10,0.0288342436965009
2023-05-11,0.025108354307260966
2023-05-12,0.0872492073624153
2023-05-15,0.40935781909411834
2023-05-16,1.397286794999713
2023-05-17,0.883735941208965
2023-05-18,0.020935597780918334
2023-05-19,0.00024032031253113007
2023-05-22,1.273618053199076
2023-05-23,0.5395655650715367
2023-05-24,0.7602891431381991
2023-05-25,1.6808295165923397
2023-05-26,0.0
2023-05-29,2.7566394790798385e-06
2023-05-30,0.37544518342166633
2023-05-31,0.9616185431003488
2023-06-01,2.0821948561368515
2023-06-02,0.040223972273990605
2023-06-05,0.05527813376529437
2023-06-06,0.14587006096396316
2023-06-07,0.38063613820364417
2023-06-08,0.01316529107697967
2023-06-09,0.860808197620692
2023-06-12,0.47728349474879167
2023-06-13,0.006709083955434074
2023-06-14,1.46520868925799
2023-06-15,0.13530453438511175
2023-06-16,0.0
2023-06-19,0.2252787472925659
2023-06-20,0.2765798941477479
2023-06-21,0.13719100314223334
2023-06-22,0.5910977323976686
2023-06-23,0.20222418666319694
2023-06-26,1.297488102189304
2023-06-27,0.0012541470640949186
2023-06-28,0.1992344031269183
2023-06-29,1.4870217830956403
2023-06-30,0.013688838369003609
2023-07-03,0.0
2023-07-04,0.0388191697120819
2023-07-05,0.6326708918987007
2023-07-06,0.08232382067200784
2023-07-07,0.05770269904664973
2023-07-10,0.45152809109598785
2023-07-11,0.5452205652521507
2023-07-12,0.7114050330229619
2023-07-13,0.010504860082573427
2023-07-14,0.1480686984567072
2023-07-17,0.5029741350170298
2023-07-18,0.055466600544480965
2023-07-19,0.45966059523051106
2023-07-20,0.0010500322723452486
2023-07-21,0.1620898597831679
2023-07-24,0.07900144534005218
2023-07-25,0.00024165006771352957
2023-07-26,0.4154309163597716
2023-07-27,0.966166288227314
2023-07-28,0.02153953774673155
2023-07-31,0.07121667778217093
2023-08-01,1.9421768823194139
2023-08-02,0.06508751298216285
2023-08-03,0.2824039613491268
2023-08-04,0.8070540970573634
2023-08-07,0.1786926295795661
2023-08-08,0.49894714818797037
2023-08-09,0.0006284172637544941
2023-08-10,0.011454669545200238
2023-08-11,0.3287881195719068
2023-08-14,1.3498116302713636
2023-08-15,0.5751829663720813
2023-08-16,0.5995112802799376
2023-08-17,0.00022117009008907015
2023-08-18,0.46999729330906603
2023-08-21,0.07735802390477509
2023-08-22,1.2065552116402318
2023-08-23,1.8358499338394518
2023-08-24,0.44829734448425373
2023-08-25,0.39001006647683517
2023-08-28,2.0747719546166628
2023-08-29,0.1463716021574746
2023-08-30,0.02554284711348485
2023-08-31,0.03231052142202903
2023-09-01,0.0
2023-09-04,0.17665190686543739
2023-09-05,0.4894421876431491
2023-09-06,0.10345441987987805
2023-09-07,0.020323526447453368
2023-09-08,0.4490275098036796
2023-09-11,0.3262887494737128
2023-09-12,0.015397387947308043
2023-09-13,0.7046906628204956
2023-09-14,1.4967432449538995
2023-09-15,0.005198809357665687
2023-09-18,0.04636818725927903
2023-09-19,0.890985760480694
2023-09-20,2.7346966747235215
2023-09-21,0.05281895159446181
2023-09-22,0.16120178456603973
2023-09-25,2.2034924886485032
2023-09-26,0.0005257288252355848
2023-09-27,0.34525932199646503
2023-09-28,0.07361777919040886
2023-09-29,6.298708963978465e-05
2023-10-02,1.9152887786521426
2023-10-03,0.6523869805913459
2023-10-04,0.01702714807786772
2023-10-05,1.3796010819943911
2023-10-06,0.39489512129112514
2023-10-09,0.2698258195332139
2023-10-10,0.18351109509397398
2023-10-11,0.3926306855692137
2023-10-12,0.2531594857880586
2023-10-13,1.1106298158194288
2023-10-16,9.65303881088294e-05
2023-10-17,1.8199111478272594
2023-10-18,0.7257391180650027
2023-10-19,1.6040600416089155
2023-10-20,0.028459422288421087
2023-10-23,0.5241070079127077
2023-10-24,2.0861280469790913
2023-10-25,1.4168334218674368
2023-10-26,0.23153790506712818
2023-10-27,1.4252716861860906
2023-10-30,0.41655210885532956
2023-10-31,1.0922747672302788
2023-11-01,3.4905220721479115
2023-11-02,0.874203222966763
2023-11-03,0.030676041593127118
2023-11-06,0.08043425783231717
2023-11-07,0.010088415220481133
2023-11-08,0.6588066790435062
2023-11-09,2.4011855537771853
2023-11-10,0.006992111094817377
2023-11-13,3.5703502537154606
2023-11-14,0.025463804279823216
2023-11-15,0.014154322429150823
2023-11-16,0.016415450270079478
2023-11-17,0.5421529747819359
2023-11-20,0.04092431620467826
2023-11-21,0.16426039703515447
2023-11-22,0.0
2023-11-23,0.0035604565056886754
2023-11-24,0.03826207172512681
2023-11-27,0.009596916456418147
2023-11-28,0.008962344810463086
2023-11-29,0.1426520978049093
2023-11-30,0.3429928277987847
2023-12-01,0.2941096877562746
2023-12-04,0.0032379695489628117
2023-12-05,0.1531823704694004
2023-12-06,0.6298978916244111
2023-12-07,0.1670466553151781
2023-12-08,0.15341428368076918
2023-12-11,0.2105720287390774
2023-12-12,1.8382872388500837
2023-12-13,0.06988436888161624
2023-12-14,5.81442857422713e-05
2023-12-15,0.20413428787033583
2023-12-18,0.3421392971122406
2023-12-19,2.188372267234586
2023-12-20,1.0503727231369717
2023-12-21,0.027512264838845273
2023-12-22,0.0
2023-12-25,0.17831710859880798
2023-12-26,0.020432861814981336
2023-12-27,0.0013697853290200264
2023-12-28,0.08011600255483528
2023-12-29,0.0
2024-01-01,0.32224477835098647
2024-01-02,0.6478025697690661
2024-01-03,0.11794221857468985
2024-01-04,0.03327054941124563
2024-01-05,1.964467264748458
2024-01-08,0.02187422815195358
2024-01-09,0.31922281350978454
2024-01-10,0.004506179620715036
2024-01-11,0.005635411108438449
2024-01-12,0.0
2024-01-15,0.1397502933721034
2024-01-16,0.31727661572517624
2024-01-17,0.76855392291934
2024-01-18,1.4977618839487146
2024-01-19,0.04804518491033104
2024-01-22,0.08509561911323896
2024-01-23,0.006586928981960654
2024-01-24,0.27526582126445276
2024-01-25,0.00425101073080851
2024-01-26,0.5667628718058193
2024-01-29,0.0036099716593514567
2024-01-30,2.636353544505217
2024-01-31,1.5416416086594509
2024-02-01,1.1294951053283135
2024-02-02,0.10185191675027874
2024-02-05,0.053256912855014216
2024-02-06,0.6736605356399015
2024-02-07,0.0032537959255813757
2024-02-08,0.32786126965819073
2024-02-09,0.009013682260849679
2024-02-12,1.8957460535624542
2024-02-13,0.9090036525313914
2024-02-14,0.3369074213914733
2024-02-15,0.2318464463840616
2024-02-16,0.0
2024-02-19,0.36281666389117984
2024-02-20,0.015961833378300677
2024-02-21,4.369307546000806
2024-02-22,0.0012102538320818124
2024-02-23,0.14393974992230132
2024-02-26,0.029066687979496204
2024-02-27,0.027540442057505093
2024-02-28,0.27201132075307116
2024-02-29,0.6361556198944269
2024-03-01,0.014255752856553124
2024-03-04,1.0496834975863976
2024-03-05,0.26295695344895564
2024-03-06,1.0509124880857976
2024-03-07,0.42901491201791553
2024-03-08,0.01260833147345669
2024-03-11,1.2408874066853997
2024-03-12,0.037109553236306124
2024-03-13,0.08266896094959135
2024-03-14,0.4230231336000243
2024-03-15,0.39667124701856754
2024-03-18,0.3173353986159256
2024-03-19,0.7858406766005436
2024-03-20,0.10441358464386258
2024-03-21,0.019688911966461973
2024-03-22,0.09361399267362232
2024-03-25,0.07860856956870144
2024-03-26,0.7384988503910606
2024-03-27,0.01245149566949695
2024-03-28,0.0
2024-03-29,0.04062701921281788
2024-04-01,0.5278586575005878
2024-04-02,0.011892502791585418
2024-04-03,1.5403380514259948
2024-04-04,1.2183855079821027
2024-04-05,0.00140400981818819
2024-04-08,0.020864342818830848
2024-04-09,0.9028765873969035
2024-04-10,0.550151819501742
2024-04-11,2.148448801805936
2024-04-12,1.462695717454223
2024-04-15,0.04237934945238528
2024-04-16,0.3360955777188625
2024-04-17,0.04886759878186358
2024-04-18,0.7738949015026932
2024-04-19,0.7557435433609471
2024-04-22,1.4145692570086095
2024-04-23,0.0004536362315823754
2024-04-24,0.21039965998390317
2024-04-25,1.0317239553026933
2024-04-26,0.10070518820880564
2024-04-29,2.513985012849531
2024-04-30,0.11842913813061685
2024-05-01,0.825740183542767
2024-05-02,1.5571440126170193
2024-05-03,1.0553809769054607
2024-05-06,0.018023820451928012
2024-05-07,3.4054638124789236e-07
2024-05-08,0.25786415483850655
2024-05-09,0.02716036105834112
2024-05-10,0.0005824170080833808
2024-05-13,0.2329170960905391
2024-05-14,1.3567189216259807
2024-05-15,0.0434237861841772
2024-05-16,0.01355118770573912
2024-05-17,0.008390016060360784
2024-05-20,0.06243750397548456
2024-05-21,0.07342968398279553
2024-05-22,0.548808684182549
2024-05-23,0.48673632339044587
2024-05-24,0.0
2024-05-27,0.000618869641128376
2024-05-28,0.5467592708703523
2024-05-29,0.3591554002533756
2024-05-30,0.6393320514789081
2024-05-31,0.012442515102873473
2024-06-03,0.022550458371264057
2024-06-04,1.387216573618062
2024-06-05,0.0003993466735352512
2024-06-06,0.012451034811704287
2024-06-07,0.06643660788732823
2024-06-10,0.07326305307412156
2024-06-11,0.7170228609486321
2024-06-12,0.05484549179300635
2024-06-13,0.0015518736923608493
2024-06-14,0.5829573499235537
2024-06-17,0.0634110048189444
2024-06-18,0.0
2024-06-19,0.06396485382225738
2024-06-20,0.02444068596749406
2024-06-21,0.094241580316334
2024-06-24,0.15412484144901523
2024-06-25,0.02468657576575133
2024-06-26,0.00822485488358133
2024-06-27,0.16744574176208984
2024-06-28,0.07139535804841506
2024-07-01,0.3814551772801815
2024-07-02,0.25720743853752775
2024-07-03,0.0
2024-07-04,0.29528077355666477
2024-07-05,0.010326268253535073
2024-07-08,0.005487809035066295
2024-07-09,1.0315073190323907
2024-07-10,0.7746904218148059
2024-07-11,0.3027050774919549
2024-07-12,0.07964905540249084
2024-07-15,0.40564797538854713
2024-07-16,1.9671300993317102
2024-07-17,0.615771690217108
2024-07-18,0.5134982508743693
2024-07-19,1.1522341988905478
2024-07-22,0.02431471670653468
2024-07-23,5.485545872634358
2024-07-24,0.2658319158363578
2024-07-25,1.2164811457105889
2024-07-26,0.006609357842094915
2024-07-29,0.24725899073994745
2024-07-30,2.4554829519844934
2024-07-31,1.9011235770323804
2024-08-01,3.442103436256986
2024-08-02,9.258048478944
2024-08-05,1.0610750028979699
2024-08-06,0.6029080506860672
2024-08-07,5.189803210600259
2024-08-08,0.21723042045929908
2024-08-09,1.8518435404354306e-05
2024-08-12,2.791316485186102
2024-08-13,0.14565188025651443
2024-08-14,2.5614369796124277
2024-08-15,0.03951358255798615
2024-08-16,0.9361196099724681
2024-08-19,0.03946290465761357
2024-08-20,0.1789894705053407
2024-08-21,0.8051369274129506
2024-08-22,1.3036929450830934
2024-08-23,0.09977449935570994
2024-08-26,0.025405972649720162
2024-08-27,0.3592684673712416
2024-08-28,1.5507720691789147e-05
2024-08-29,1.008509441864623
2024-08-30,0.0
2024-09-02,4.570173179515929
2024-09-03,0.025722675490705563
2024-09-04,0.09135995990269101
2024-09-05,3.031409886405739
2024-09-06,1.3256147520474995
2024-09-09,0.19915691091811727
2024-09-10,1.125414529757965
2024-09-11,0.5576134823371618
2024-09-12,0.290859831599902
2024-09-13,0.015771362840070725
2024-09-16,0.0006996823489882175
2024-09-17,0.084138209421128
2024-09-18,2.833955719916807
2024-09-19,0.03774913373700988
2024-09-20,0.07869901240087135
2024-09-23,0.06290220015352448
2024-09-24,0.03470706426629718
2024-09-25,0.1624527008902287
2024-09-26,0.015725232733902222
2024-09-27,0.17872632692861787
2024-09-30,0.8775658916219091
2024-10-01,0.00019149391658825098
2024-10-02,0.028319122802698236
2024-10-03,0.7974946685283881
2024-10-04,0.9278050647894449
2024-10-07,0.9298179452129692
2024-10-08,0.5024301895029415
2024-10-09,0.042942967608847325
2024-10-10,0.36404434032785854
2024-10-11,0.5895344342058765
2024-10-14,0.5834769110945902
2024-10-15,0.21792397314224513
2024-10-16,0.00029300924629785424
2024-10-17,0.15710814180313074
2024-10-18,0.0332855488269209
2024-10-21,0.002255933349478428
2024-10-22,0.852635106063949
2024-10-23,0.045944770614206105
2024-10-24,0.0008969546596208226
2024-10-25,0.07011557787451429
2024-10-28,0.02601207528547514
2024-10-29,0.10927597433564279
2024-10-30,3.530691706404318
2024-10-31,0.16680346605931037
2024-11-01,0.07930108389897926
2024-11-04,1.4862123756375663
2024-11-05,6.240643982619023
2024-11-06,0.5481557586896602
2024-11-07,0.14060955310306797
2024-11-08,0.00938174706754281
2024-11-11,0.08391748479430607
2024-11-12,0.0005391719486801986
2024-11-13,0.3682194176590925
2024-11-14,1.7666213448675152
2024-11-15,0.15289349240855926
2024-11-18,0.1564796218119765
2024-11-19,4.818297769842045e-06
2024-11-20,0.283689587087793
2024-11-21,0.11985164213432345
2024-11-22,0.0909582061621028
2024-11-25,0.32554980027567815
2024-11-26,0.14504528163968983
2024-11-27,0.0
2024-11-28,0.3127181053232787
