Date,Sq_Return_Lag_1,Sq_Return_Lag_2,Sq_Return_Lag_3,Sq_Return_Lag_4,Sq_Return_Lag_5,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_4,Return_Lag_5,India_VIX_Lag_1,Target_Variance
2022-01-26,0.5603129609540041,7.250746525014415,0.6251942803720771,1.0330453545287153,0.9387726036912496,0.007485405539808809,-0.026927210262138956,-0.007906922791908855,-0.01016388387639644,-0.009689027834056674,21.360000610351562,0.9524197222102453
2022-01-27,0.0,0.5603129609540041,7.250746525014415,0.6251942803720771,1.0330453545287153,0.0,0.007485405539808809,-0.026927210262138956,-0.007906922791908855,-0.01016388387639644,21.360000610351562,0.0022985416605719035
2022-01-28,0.9524197222102453,0.0,0.5603129609540041,7.250746525014415,0.6251942803720771,-0.00975919936372982,0.0,0.007485405539808809,-0.026927210262138956,-0.007906922791908855,21.06999969482422,1.9085013178828045
2022-01-31,0.0022985416605719035,0.9524197222102453,0.0,0.5603129609540041,7.250746525014415,-0.0004794310858269313,-0.00975919936372982,0.0,0.007485405539808809,-0.026927210262138956,20.700000762939453,1.8429080157545548
2022-02-01,1.9085013178828045,0.0022985416605719035,0.9524197222102453,0.0,0.5603129609540041,0.013814851855459054,-0.0004794310858269313,-0.00975919936372982,0.0,0.007485405539808809,21.950000762939453,1.3205588216351152
2022-02-02,1.8429080157545548,1.9085013178828045,0.0022985416605719035,0.9524197222102453,0.0,0.013575374822650588,0.013814851855459054,-0.0004794310858269313,-0.00975919936372982,0.0,19.979999542236328,1.5473610766041728
2022-02-03,1.3205588216351152,1.8429080157545548,1.9085013178828045,0.0022985416605719035,0.9524197222102453,0.011491556994746688,0.013575374822650588,0.013814851855459054,-0.0004794310858269313,-0.00975919936372982,18.649999618530273,0.06265071986407432
2022-02-04,1.5473610766041728,1.3205588216351152,1.8429080157545548,1.9085013178828045,0.0022985416605719035,-0.012439296911820108,0.011491556994746688,0.013575374822650588,0.013814851855459054,-0.0004794310858269313,19.15999984741211,3.038806982977715
2022-02-07,0.06265071986407432,1.5473610766041728,1.3205588216351152,1.8429080157545548,1.9085013178828045,-0.0025030125821512428,-0.012439296911820108,0.011491556994746688,0.013575374822650588,0.013814851855459054,18.899999618530273,0.0950452197989669
2022-02-08,3.038806982977715,0.06265071986407432,1.5473610766041728,1.3205588216351152,1.8429080157545548,-0.017432174227495878,-0.0025030125821512428,-0.012439296911820108,0.011491556994746688,0.013575374822650588,20.440000534057617,1.287663224195289
2022-02-09,0.0950452197989669,3.038806982977715,0.06265071986407432,1.5473610766041728,1.3205588216351152,0.0030829404762169332,-0.017432174227495878,-0.0025030125821512428,-0.012439296911820108,0.011491556994746688,19.68000030517578,0.6562618812007732
2022-02-10,1.287663224195289,0.0950452197989669,3.038806982977715,0.06265071986407432,1.5473610766041728,0.011347524946856424,0.0030829404762169332,-0.017432174227495878,-0.0025030125821512428,-0.012439296911820108,18.559999465942383,1.7458886919961414
2022-02-11,0.6562618812007732,1.287663224195289,0.0950452197989669,3.038806982977715,0.06265071986407432,0.008100999205041148,0.011347524946856424,0.0030829404762169332,-0.017432174227495878,-0.0025030125821512428,17.709999084472656,9.668797895268254
2022-02-14,1.7458886919961414,0.6562618812007732,1.287663224195289,0.0950452197989669,3.038806982977715,-0.013213208134272847,0.008100999205041148,0.011347524946856424,0.0030829404762169332,-0.017432174227495878,18.68000030517578,8.886569441340814
2022-02-15,9.668797895268254,1.7458886919961414,0.6562618812007732,1.287663224195289,0.0950452197989669,-0.031094690696754412,-0.013213208134272847,0.008100999205041148,0.011347524946856424,0.0030829404762169332,22.979999542236328,0.030442957168500023
2022-02-16,8.886569441340814,9.668797895268254,1.7458886919961414,0.6562618812007732,1.287663224195289,0.029810349614422194,-0.031094690696754412,-0.013213208134272847,0.008100999205041148,0.011347524946856424,20.610000610351562,0.010333357050073513
