Date,Sq_Return_Lag_1,Sq_Return_Lag_2,Sq_Return_Lag_3,Sq_Return_Lag_4,Sq_Return_Lag_5,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_4,Return_Lag_5,India_VIX_Lag_1
2022-01-12,-0.3258637100808398,0.18543174885710748,-0.29902166395811847,0.1264088026170072,-0.14437070948442252,0.2899693309803184,1.1807820395743236,0.3856419879148151,-1.204591828931543,0.7367734954183149,0.5748221299888859
2022-01-13,-0.0029638034548946455,-0.3265418614990443,0.1853534901757702,-0.29860819046738085,0.13020853336011504,0.9511171972883796,0.2885982104266155,1.1799400112681673,0.38936706502188223,-1.2073464404823313,0.42850417021255494
2022-01-14,-0.3368533040955704,-0.0036282247248556622,-0.32663421848129404,0.18583218708088253,-0.29637483261451664,0.2418768777580005,0.9491820633904531,0.28782580485026515,1.1840266282286844,0.3936986191222021,0.30741354443311714
2022-01-17,-0.3671345659138095,-0.3375319228064308,-0.003711689581558517,-0.3262244631521307,0.1898509188992068,-0.05885551543242035,0.24054678401048737,0.9483581082907797,0.2915063590610762,1.1918909517890461,0.2720950843689169
2022-01-18,-0.3271496463075049,-0.36781447222558034,-0.3376245824237934,-0.003258451200604388,-0.3240928833024212,0.2847034699038056,-0.059929059788423174,0.239778128189926,0.952339316343302,0.2954028598009843,0.32507253387953
2022-01-19,0.19311473409467653,-0.3278278524054868,-0.36790796573845136,-0.3372163069993184,6.339918845389429e-05,-1.282466868313049,0.28333684156140254,-0.06067426758425849,0.24343681258680366,0.9591736417791777,0.5798676930225395
2022-01-20,0.09130643754174428,0.19245865035387755,-0.32792024480027815,-0.3675037681153288,-0.33512523688568113,-1.1644965890413026,-1.2824965718486587,0.2825648465628401,-0.057152339810138446,0.247119613481388,0.589958337918472
2022-01-21,0.13734986071125332,0.0906460247721181,0.19238058517347426,-0.32751066264066486,-0.3655243204986231,-1.2193192791345455,-1.1646269308987187,-1.2831463749926937,0.28624300614841935,-0.054805849741944336,0.5823904745393662
2022-01-24,-0.06184725012631283,0.1366914057713223,0.09056515596081842,0.1928602283102935,-0.3253838229967426,-0.9587504602611409,-1.2194028527418401,-1.1652859321540578,-1.2801808786505606,0.290116107921917,0.8598897049910675
2022-01-25,3.1741154540671053,-0.06251417520143232,0.1366118049191983,0.09103108916666246,0.19690486152416758,-3.1546650796200715,-0.9590563204376319,-1.220057579486611,-1.1622667893895762,-1.2832715318205843,1.8538430075662122
2022-01-26,-0.09353570749309621,3.1735861265778853,-0.06259926161016939,0.1370839385249595,0.094700437614076,0.8183119980478855,-3.153097644560793,-0.9597313636639198,-1.217063367079209,-1.164833239098474,1.4830027856774184
2022-01-27,-0.36719619304575646,-0.09420398000501679,3.173590153191606,-0.06215395272039408,0.1409230117973261,-0.04588689917822665,0.8164901578749652,-3.1536014729081487,-0.956618658827794,-1.219873422585029,1.4830027856774184
2022-01-28,0.09797177877166033,-0.3678761019779977,-0.0942899390610836,3.1744712303518954,-0.05904915792779188,-1.1725979748964437,-0.046971506827323546,0.8156765575613609,-3.151487349781236,-0.958270871209412,1.4098435652035657
2022-01-31,-0.36607357038533445,0.09731164942151276,-0.36796959718797734,-0.09384889747149815,3.1895043998333596,-0.10123778343748271,-1.1727214056074102,-0.04771772578271957,0.8195973730823699,-3.162897155778051,1.3165030549378478
2022-02-01,0.5649282333470397,-0.3667534315821158,0.09723096416260753,-0.3675654078638221,-0.09086091236656423,1.5490540396041979,-0.10227517224352241,-1.1733797751998485,-0.04418990059215581,0.8258415757726935,1.6318435269705762
2022-02-02,0.5328920390051196,0.5642879596277331,-0.3668468958769374,0.09769779495117598,-0.36558618741645915,1.5214061337474707,1.5466088165488303,-0.10301707550519171,-1.17036431650198,-0.04178578420003986,1.1348666350973167
2022-02-03,0.2777733034909843,0.5322504030627574,0.5642201335717382,-0.3664425553757199,0.1013917131155138,1.2808269080371881,1.518984496622933,1.5457382404725655,-0.09951442086548759,-1.172966764892337,0.7993443921013487
2022-02-04,0.38854499635633205,0.2771208195490209,0.5321816947833357,0.5647498466692875,-0.3644591967274715,-1.4820183975041936,1.278610504719728,1.5181160762465356,1.5499913574548507,-0.09735625731237653,0.9280033624312668
2022-02-07,-0.33659717497372277,0.38789722257913806,0.2770450857245959,0.5327070937529799,0.570165055238592,-0.33486265362925893,-1.4818778672221364,1.277760842241584,1.52235662047538,1.5594826280485374,0.8624124865078943
2022-02-08,1.116976853828956,-0.3372757827936205,0.38782453922261284,0.27753612933841143,0.5380042108099128,-2.0584519717768415,-0.33570074126373706,-1.4825121113865054,1.2818919842139416,1.5317250370075821,1.2509121790144755
2022-02-09,-0.3207754910235168,1.116360053976446,-0.3373684353576138,0.38833049981583584,0.28189283015895894,0.3100422145606756,-2.0578196963882567,-0.3364244288564032,-1.479637360151372,1.2901913818070445,1.0591851142780115
2022-02-10,0.2617068802681478,-0.32145342608364713,1.1163074304198655,-0.33696012544172016,0.393095526188376,1.2641982382490229,0.3086539701912979,-2.058408996180125,-0.3330280140131529,-1.4836147248128044,0.7766398396212822
2022-02-11,-0.04667363230876046,0.2610537131597664,-0.3215456429448199,1.116911484693311,-0.33486811118737003,0.8893830126781437,1.2619960205504464,0.30787999953755263,-2.0557963753660795,-0.331907967571535,0.5622082224047521
2022-02-14,0.48550717180070446,-0.047339912180775996,0.260977536892809,-0.3211352024147994,1.1243616495935538,-1.5713673608219048,0.8875005431019057,1.261147654605264,0.31156968179652084,-2.06233513495349,0.8069127366518289
2022-02-15,4.35510743210072,0.4848635209886013,-0.04742458073335434,0.2614664169348837,-0.31898486642079443,-3.6358056105709253,-1.571150608547504,0.88668140140019,1.2652712347692738,0.31555537682428314,1.8916837679758647
2022-02-16,3.9730619799476647,4.354628322015098,0.4847935078088697,-0.046977228500747786,0.26576389386021654,3.395753119615802,-3.6338277231851226,-1.571777886196963,0.8906345361264356,1.2734967425122325,1.2937985024577814
2022-02-17,-0.35232765524465703,3.9725666247638367,4.354664871180615,0.485312525734133,-0.04381650086365426,-0.24732508053899965,3.3917325108154754,-3.6342940371332255,-1.5689437659771337,0.8971945443915607,1.288752939424128
2022-02-18,-0.36214931441761017,-0.35300693194621635,3.972592653034007,4.355704985659565,0.49043497314797535,-0.16324662641680696,-0.24823784490142298,3.390717948103018,-3.632398710370038,-1.5733181546696042,1.6469797349001623
2022-02-21,-0.3541132358960072,-0.36282900874962914,-0.3531000177014327,3.973581319674659,4.375091516445308,-0.23484287040398913,-0.16423111659504727,-0.24896835777538492,3.395810842692074,-3.645946474615061,1.6873432768266416
2022-02-22,-0.2874920575250617,-0.3547925885229121,-0.3629223649769784,-0.3526938261177971,3.991559558178309,-0.5122756739034448,-0.23576628311520142,-0.1649681850437189,-0.24553213563790463,3.413507960176826,1.871501997012625
2022-02-23,-0.14966275711732324,-0.28816857732781154,-0.35488572345004527,-0.36251749601904104,-0.3506597974089739,-0.816383400432619,-0.5129624136837244,-0.23649776922376833,-0.161493728629876,-0.24402311411649752,2.8200461946276367
2022-02-24,-0.3531617456626669,-0.15033341622860785,-0.2882598776186688,-0.3544797723201674,-0.3605196718160762,-0.2415934304478288,-0.8168107113852724,-0.5136722684303775,-0.2330558708607092,-0.1596111026978576,2.2852290235160995
2022-02-25,11.34043453251721,-0.3538410578308982,-0.15042092093012577,-0.2878449550023024,-0.3524523256016184,-5.698407698393418,-0.24251108437777638,-0.8174968549333566,-0.510356531312691,-0.23149138437138247,4.16213516661151
2022-02-28,2.672624432379963,11.340252448149617,-0.35393416655557525,-0.14998743764376554,-0.2855719299349076,2.8343727477379224,-5.694670242292902,-0.24324204414697176,-0.8143194093551794,-0.5100248234242295,2.8402279655908766
2022-03-01,-0.046663176524361,2.672073780802599,11.340481361587432,-0.3535280872940435,-0.14720634753092487,0.889398267299819,2.830831042428115,-5.6949757357047055,-0.2398032155689249,-0.8153390106590486,3.3018863973999357
2022-03-02,-0.36719619304575646,-0.0473294559517822,2.672063997188958,11.342462149426298,-0.35149713320132064,-0.04588689917822665,0.8875157847101377,2.82986025039397,-5.694018367412274,-0.23826872533765034,3.3018863973999357
2022-03-03,0.2514632377861483,-0.3678761019779977,-0.047414124216425664,2.672877541471036,11.38759792598365,-1.3452588275614812,-0.046971506827323546,0.8866966418190233,2.8346978599339967,-5.716731348185025,3.4683861281395063
2022-03-04,-0.15965043738127407,0.2508096351039964,-0.36796959718797734,-0.046966770575799455,2.6860621195574166,-0.7984875497619303,-1.3452349644068984,-0.04771772578271957,0.8906497834822353,2.849900471719829,3.1984547610669107
2022-03-07,0.7964624930936218,-0.1603215211824636,0.25073317674418877,-0.3675654078638221,-0.04380600439669374,-1.8279392951060007,-0.7989301273426691,-1.3458798716785687,-0.04418990059215581,0.8972098595315984,3.1480000930731245
2022-03-08,2.4011601857449554,0.7958320645295615,-0.16040930092805866,0.251220677334528,-0.36558618741645915,-2.7945319468988785,-1.8275036659327035,-0.7996176662254713,-1.3429429296806885,-0.04178578420003986,3.4936134621363997
2022-03-09,0.06713466281303829,2.4005979911343713,0.7957706145413939,-0.15997716262449116,0.2554803942431753,1.0428376181897527,-2.7932717349328033,-1.8281109387366739,-0.7964320825944787,-1.3463126002657093,3.306931960433589
2022-03-10,1.6882212503314944,0.06647322222629751,2.400580731847579,0.7963315070106348,-0.1572328890028624,2.322527430958103,1.0408242392517035,-2.7938036427647504,-1.8253934933813478,-0.7973721633028278,3.02438668577686
2022-03-11,0.7541045743269013,1.6876287405765853,0.06639168776458676,2.401357719618944,0.8026001949479142,1.7034309233579539,2.3194223716749316,1.0399931327352028,-2.7915257508118336,-1.8309079649557929,2.5475920460382144
2022-03-14,-0.3448320013634691,0.7534723446458632,1.6875918481391143,0.06685436589815968,2.413541628802591,0.20116276288103488,1.7008540041618079,2.3184914880840255,1.0440160502120652,-2.8013352975246666,2.4895695146653223
2022-03-15,0.6425688455546905,-0.3455109593395136,0.7534097281911719,1.6882728285719322,0.07043461258136403,1.6141503231261312,0.1998674016120777,1.6999713913609686,2.3230963384052843,1.0512579373015136,2.572819380035108
2022-03-16,0.38660335753790503,0.6419318732210253,-0.3456038386769082,0.7539649165659312,1.6978287090886013,-1.4801723673955514,1.6116495676030107,0.19910192026022655,1.7042947104955066,2.3360245545698346,2.8377051840740495
2022-03-17,1.317334602235252,0.38595550119955735,0.6418661852581581,-0.3451966376971742,0.760077465149245,2.0982234772971773,-1.4800334119285519,1.61077391598683,0.20274209010737426,1.714471958076627,2.1792746056662478
2022-03-18,1.2497913630218984,1.3167263218698364,0.3858827643735334,0.6424063537652396,-0.34313497858089387,2.054798418533481,2.095309767679449,-1.4806678000273974,1.6150566351938511,0.2062439769610074,1.7983432577101468
2022-03-21,-0.36719619304575646,1.2491802106250323,1.316679215831894,0.38638846349755324,0.6481077604147274,-0.04588689917822665,2.051921754051742,2.094396373008163,-1.4777922093188687,1.6248371625167688,1.7983432577101468
2022-03-22,0.10672190583160403,-0.3678761019779977,1.2491312445587945,1.3173102511176344,0.39114633261970033,-1.183145705685433,-0.046971506827323546,2.0510117452207406,2.098899222175345,-1.4817613711059987,2.305410794479339
2022-03-23,0.27814894881505625,0.1060621485488966,-0.36796959718797734,1.2497531841894771,1.3254989728287174,1.2812132063782078,-1.1832601383171202,-0.04771772578271957,2.0554948470493777,2.110830738920523,2.1666606980821137
2022-03-24,-0.28739779326628045,0.27749648084604883,0.10598170425391477,-0.3675654078638221,1.2576929286598793,-0.5125513860782539,1.2789964735165862,-1.1839176855057938,-0.04418990059215581,2.0672334036164157,2.3382059918553377
2022-03-25,-0.3585726632882503,-0.2880743090607843,0.2774207573662703,0.10644971337118608,-0.36558618741645915,-0.19929567147370433,-0.5132378906534399,1.2781467809188634,-1.1809070233382395,-0.04178578420003986,2.131342719189288
2022-03-28,-0.28676460058028785,-0.3592522055361429,-0.288165606755761,0.27791185156605613,0.11017588616998274,-0.5143991968521375,-0.2002494088604819,-0.5139477239028881,1.2822780985585507,-1.1835563407961343,2.0052065303761966
2022-03-29,-0.28848158262590123,-0.2874410894505677,-0.35934546326847794,-0.2877506714453752,0.282269937086795,0.4175977304477101,-0.5150841250932127,-0.20098366657469663,-0.5106321121639993,1.2905792126766007,1.7983432577101468
2022-03-30,-0.19252432114055512,-0.2891581445046197,-0.28753236970847246,-0.35894011266374204,-0.28547729890197365,0.6445422975162176,0.4161177324037061,-0.5157938142693461,-0.19752560329231295,-0.5103016294084882,1.4678660965764578
2022-03-31,0.11468465157410938,-0.19319680278450674,-0.2892494720453499,-0.28711734912971165,-0.3569291042436825,1.1008861890467025,0.6428686971470025,0.41533537567498835,-0.5124790428136016,-0.1958031620636433,1.2937985024577814
2022-04-01,-0.3492606754041007,0.11402523287830528,-0.19328548782209973,-0.28883468268257173,-0.28484164251750305,-0.2671273928796527,1.0988232899177177,0.6420686456107396,0.41907396829228416,-0.512156770844817,1.2811845948736476
2022-04-04,0.3024289984832833,-0.34993982169345794,0.11394500786407699,-0.19285777645319754,-0.2865653051931146,1.3059476853900018,-0.2680232642458557,1.0979876573695835,0.6459104401884768,0.42353758855714196,0.7438446422452833
2022-04-05,1.8779518814893774,0.3017775629353899,-0.3500328229891584,0.11441408927799011,-0.1902346822266374,2.4294262899320866,1.3037098519895507,-0.26875223313879026,1.102036972157431,0.6513824934949061,0.6126628903985384
2022-04-06,-0.2283543462646201,1.877367439341918,0.3017025080877339,-0.34962621839319136,0.11816961427378386,-0.6614433005775376,2.426230037156482,1.3028582308510768,-0.26532501600848524,1.1095367993140257,0.7589808501748694
2022-04-07,-0.02469470556233582,-0.22902835145053135,1.8773357717699786,0.30219687194054695,-0.3475808842126908,-1.0126919089927588,-0.6620027881404879,2.425290818689968,1.30700079637723,-0.263903986485837,0.8926853835384411
2022-04-08,0.07216069125309853,-0.02536005086014967,-0.22911802318733118,1.87804230212304,0.3066444583475388,-1.1408925971488262,-1.0129517526902718,-0.662701012326956,2.4299442807579528,1.3154118186822166,0.8876398205047875
2022-04-11,-0.040771058500843775,0.07149946438000133,-0.02544411414969757,-0.22869513683945303,1.8882975658728574,0.8979554441846426,-1.1410430751468588,-1.0136225901161462,-0.6594531084766881,2.443347504290549,0.5571631405424731
